LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,USER_ID
140000.0,2,2,2,29,0,0,0,0,0,0,116597.0,55208.0,47397.0,45860.0,46264.0,41870.0,3018.0,3000.0,1356.0,2000.0,2000.0,1500.0,1,1fd758f4-ee34-11ec-b1e2-00163e114b1c
30000.0,2,1,2,24,0,0,0,0,0,0,4848.0,6524.0,6290.0,4440.0,4531.0,1300.0,3000.0,1108.0,1000.0,91.0,26.0,0.0,1,1fd759da-ee34-11ec-b1e2-00163e114b1c
70000.0,2,2,1,38,0,0,0,0,0,0,50416.0,51412.0,53109.0,53630.0,108596.0,55886.0,1835.0,2520.0,2000.0,2000.0,4058.0,2100.0,1,1fd75ad4-ee34-11ec-b1e2-00163e114b1c
280000.0,1,1,1,41,-2,-2,-2,-2,-1,0,28026.0,41302.0,51500.0,35752.0,3955.0,13969.0,41346.0,52110.0,35752.0,3955.0,13939.0,4437.0,1,1fd75c6e-ee34-11ec-b1e2-00163e114b1c
360000.0,1,1,1,45,1,-1,-1,-2,-2,-2,0.0,709.0,0.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,1,1fd75d7c-ee34-11ec-b1e2-00163e114b1c
20000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,2199.0,1530.0,750.0,2280.0,1500.0,780.0,1530.0,750.0,1140.0,3000.0,780.0,0.0,1,1fd75e76-ee34-11ec-b1e2-00163e114b1c
50000.0,1,3,2,39,2,0,0,0,0,-1,42245.0,42022.0,45811.0,48192.0,9498.0,6733.0,30003.0,13000.0,9036.0,6190.0,10135.0,16000.0,1,1fd75f70-ee34-11ec-b1e2-00163e114b1c
120000.0,1,3,1,53,-1,-1,-1,-1,-1,-1,291.0,291.0,0.0,582.0,291.0,0.0,291.0,0.0,582.0,291.0,0.0,582.0,1,1fd76074-ee34-11ec-b1e2-00163e114b1c
100000.0,2,2,2,30,1,-2,-2,-1,2,0,0.0,0.0,0.0,1378.0,1209.0,3174.0,0.0,0.0,1378.0,0.0,2000.0,2000.0,1,1fd76178-ee34-11ec-b1e2-00163e114b1c
230000.0,2,1,1,28,1,2,0,0,0,0,207128.0,195825.0,199659.0,157434.0,160009.0,155825.0,6300.0,9264.0,6116.0,6128.0,5765.0,5956.0,0,1fd7620e-ee34-11ec-b1e2-00163e114b1c
10000.0,1,3,2,31,0,0,0,0,0,0,5062.0,5687.0,6132.0,5851.0,5735.0,6087.0,1259.0,1100.0,197.0,362.0,1000.0,1000.0,1,1fd76290-ee34-11ec-b1e2-00163e114b1c
400000.0,2,1,2,41,-1,-1,-1,0,-1,-1,48938.0,27703.0,43775.0,10644.0,42195.0,12246.0,27703.0,43947.0,10183.0,42195.0,12246.0,13663.0,1,1fd76312-ee34-11ec-b1e2-00163e114b1c
210000.0,2,1,2,25,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,780.0,390.0,390.0,390.0,390.0,780.0,1473.0,1,1fd7639e-ee34-11ec-b1e2-00163e114b1c
150000.0,1,5,1,34,0,0,0,0,0,0,92000.0,94000.0,96000.0,98000.0,100000.0,0.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,1,1fd7642a-ee34-11ec-b1e2-00163e114b1c
60000.0,2,2,2,22,3,2,2,2,2,2,61558.0,59967.0,59693.0,39686.0,30077.0,30761.0,10.0,3616.0,301.0,2501.0,1300.0,0.0,0,1fd764b6-ee34-11ec-b1e2-00163e114b1c
240000.0,2,2,1,42,0,0,0,2,0,0,21943.0,36519.0,55515.0,49049.0,57178.0,42009.0,15000.0,20000.0,3330.0,30000.0,10000.0,10000.0,1,1fd76560-ee34-11ec-b1e2-00163e114b1c
90000.0,2,3,1,37,0,0,0,0,0,0,62460.0,63354.0,64528.0,65815.0,67350.0,68605.0,2500.0,2300.0,2281.0,2519.0,2451.0,2300.0,1,1fd765ec-ee34-11ec-b1e2-00163e114b1c
200000.0,2,2,2,33,-2,-2,-2,-2,-2,-2,1502.0,3806.0,0.0,4573.0,1242.0,0.0,3836.0,0.0,4573.0,1242.0,0.0,3239.0,1,1fd7666e-ee34-11ec-b1e2-00163e114b1c
290000.0,2,2,1,47,0,0,0,0,0,0,244377.0,244394.0,244535.0,244518.0,243689.0,241125.0,10000.0,10000.0,10000.0,9009.0,9031.0,9000.0,1,1fd766fa-ee34-11ec-b1e2-00163e114b1c
150000.0,2,1,2,25,1,-2,-1,-1,-1,-1,191.0,1963.0,4729.0,1568.0,4295.0,0.0,1964.0,4729.0,1568.0,4295.0,0.0,1895.0,1,1fd7677c-ee34-11ec-b1e2-00163e114b1c
200000.0,2,2,1,48,-2,-1,2,-1,0,0,22111.0,32938.0,10902.0,6309.0,4979.0,2978.0,11257.0,0.0,6309.0,0.0,2986.0,0.0,0,1fd76808-ee34-11ec-b1e2-00163e114b1c
730000.0,1,3,1,56,0,0,0,0,0,0,746814.0,374028.0,351588.0,86927.0,66111.0,38491.0,20500.0,16500.0,3000.0,2000.0,2000.0,5000.0,1,1fd7688a-ee34-11ec-b1e2-00163e114b1c
60000.0,2,2,2,22,0,0,-1,-1,0,0,11718.0,4878.0,18347.0,15707.0,18976.0,6355.0,1000.0,37325.0,20800.0,3500.0,1232.0,113.0,1,1fd76916-ee34-11ec-b1e2-00163e114b1c
360000.0,1,1,2,34,-1,2,0,0,0,-2,9.0,9.0,2009.0,1029.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,399.0,0,1fd76998-ee34-11ec-b1e2-00163e114b1c
160000.0,2,1,2,27,0,0,0,0,0,0,96441.0,98353.0,99864.0,101900.0,103924.0,106101.0,4406.0,4000.0,3699.0,3719.0,3851.0,3880.0,1,1fd76a24-ee34-11ec-b1e2-00163e114b1c
280000.0,1,2,1,38,-2,-2,-2,-2,-2,-2,3596.0,959.0,1067.0,3405.0,1805.0,2153.0,963.0,1072.0,3422.0,1814.0,2162.0,1757.0,1,1fd76aa6-ee34-11ec-b1e2-00163e114b1c
220000.0,2,2,1,51,0,0,0,0,0,-2,36022.0,12838.0,8605.0,5352.0,-5048.0,-5048.0,3010.0,3040.0,1000.0,0.0,0.0,0.0,1,1fd76b32-ee34-11ec-b1e2-00163e114b1c
100000.0,2,1,2,31,1,-2,-1,-1,0,0,0.0,-740.0,740.0,1480.0,1480.0,740.0,0.0,2220.0,1480.0,740.0,0.0,2931.0,1,1fd76bb4-ee34-11ec-b1e2-00163e114b1c
140000.0,2,2,2,24,-2,-2,-2,-2,-2,-2,137037.0,127771.0,124714.0,73593.0,73344.0,78629.0,5053.0,3615.0,2573.0,2858.0,8000.0,2000.0,0,1fd76c40-ee34-11ec-b1e2-00163e114b1c
70000.0,2,1,2,30,0,-1,-1,2,0,0,6749.0,64626.0,47161.0,27534.0,26660.0,27022.0,64626.0,3000.0,0.0,946.0,1424.0,1000.0,1,1fd76cc2-ee34-11ec-b1e2-00163e114b1c
10000.0,1,3,2,42,1,2,2,2,0,0,8090.0,6339.0,8623.0,5885.0,4417.0,5190.0,0.0,2586.0,0.0,1000.0,1000.0,345.0,0,1fd76d4e-ee34-11ec-b1e2-00163e114b1c
310000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,976.0,-7.0,-7.0,-7.0,1440.0,3079.0,0.0,0.0,0.0,1447.0,3094.0,0.0,1,1fd76dd0-ee34-11ec-b1e2-00163e114b1c
90000.0,2,2,1,27,0,0,0,0,0,0,91367.0,64482.0,32037.0,14589.0,10237.0,10066.0,2121.0,1357.0,1037.0,243.0,244.0,226.0,1,1fd76e52-ee34-11ec-b1e2-00163e114b1c
120000.0,2,2,2,23,0,0,0,0,0,0,116314.0,115653.0,108971.0,83592.0,22321.0,32150.0,6019.0,5000.0,5000.0,2000.0,20000.0,10000.0,1,1fd76ed4-ee34-11ec-b1e2-00163e114b1c
490000.0,1,3,1,45,0,0,2,0,0,0,56294.0,57088.0,55597.0,55040.0,51938.0,60606.0,8000.0,0.0,5000.0,3000.0,10000.0,3000.0,1,1fd76f56-ee34-11ec-b1e2-00163e114b1c
120000.0,1,3,2,28,-1,3,2,-1,-1,-1,1835.0,1651.0,390.0,390.0,282.0,-108.0,0.0,0.0,390.0,282.0,0.0,3087.0,0,1fd76fe2-ee34-11ec-b1e2-00163e114b1c
200000.0,2,1,2,29,0,0,0,0,0,0,194241.0,193425.0,196537.0,195268.0,192829.0,192499.0,12000.0,8500.0,7000.0,10000.0,10000.0,10000.0,1,1fd77078-ee34-11ec-b1e2-00163e114b1c
50000.0,1,1,1,41,0,0,0,2,2,2,34384.0,35503.0,38931.0,38006.0,44357.0,43516.0,2000.0,4000.0,0.0,7000.0,0.0,2000.0,1,1fd77104-ee34-11ec-b1e2-00163e114b1c
360000.0,2,1,1,26,-2,-2,-2,-2,-2,-2,1517.0,2742.0,2317.0,2482.0,1415.0,2095.0,2749.0,2322.0,2482.0,1417.0,2095.0,3228.0,1,1fd77190-ee34-11ec-b1e2-00163e114b1c
170000.0,2,1,2,26,0,0,0,0,0,0,22138.0,23227.0,18894.0,7695.0,4777.0,3517.0,1808.0,1054.0,207.0,151.0,147.0,100.0,1,1fd77212-ee34-11ec-b1e2-00163e114b1c
300000.0,2,3,1,28,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0,1fd7729e-ee34-11ec-b1e2-00163e114b1c
50000.0,1,1,2,33,0,0,0,0,0,0,47853.0,49474.0,47822.0,8585.0,8797.0,9001.0,2412.0,1500.0,500.0,500.0,500.0,490.0,0,1fd77320-ee34-11ec-b1e2-00163e114b1c
210000.0,2,3,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1fd77424-ee34-11ec-b1e2-00163e114b1c
200000.0,1,3,2,32,-1,-1,0,-1,0,-1,4881.0,6685.0,34484.0,13361.0,5540.0,12495.0,6691.0,30088.0,13378.0,127.0,12502.0,109.0,1,1fd774b0-ee34-11ec-b1e2-00163e114b1c
60000.0,2,2,1,38,0,0,0,0,0,2,27527.0,31715.0,35850.0,37165.0,39490.0,25854.0,5000.0,5000.0,2000.0,2898.0,0.0,3000.0,1,1fd7753c-ee34-11ec-b1e2-00163e114b1c
20000.0,1,1,2,22,0,0,0,0,0,0,19231.0,20235.0,21579.0,22231.0,22301.0,21687.0,1331.0,1675.0,1327.0,800.0,783.0,777.0,0,1fd775be-ee34-11ec-b1e2-00163e114b1c
110000.0,2,2,2,45,-1,-1,-1,0,0,0,836.0,9376.0,85924.0,33342.0,33193.0,32993.0,9376.0,85924.0,1167.0,1197.0,1180.0,1163.0,1,1fd77640-ee34-11ec-b1e2-00163e114b1c
30000.0,2,3,1,29,0,0,2,2,2,2,10456.0,13164.0,12668.0,15038.0,14502.0,15501.0,3200.0,0.0,2905.0,0.0,1386.0,0.0,0,1fd776cc-ee34-11ec-b1e2-00163e114b1c
120000.0,2,1,1,39,0,0,0,0,0,-1,51662.0,30285.0,24879.0,29479.0,27553.0,14587.0,10000.0,6000.0,5000.0,7553.0,14587.0,1706.0,1,1fd7774e-ee34-11ec-b1e2-00163e114b1c
90000.0,1,2,1,58,0,0,0,0,0,0,93737.0,85818.0,88988.0,50780.0,50929.0,48735.0,3600.0,5100.0,2200.0,2200.0,1944.0,2200.0,1,1fd777d0-ee34-11ec-b1e2-00163e114b1c
50000.0,1,1,1,47,1,-2,-1,-1,-2,-2,0.0,0.0,1708.0,0.0,0.0,0.0,0.0,1708.0,0.0,0.0,0.0,0.0,1,1fd77852-ee34-11ec-b1e2-00163e114b1c
30000.0,2,2,1,34,2,2,2,2,0,0,31746.0,32743.0,32931.0,30727.0,29679.0,30088.0,1800.0,1100.0,0.0,1000.0,2327.0,0.0,0,1fd778de-ee34-11ec-b1e2-00163e114b1c
20000.0,1,2,1,36,2,2,2,0,0,0,9735.0,12564.0,12077.0,12779.0,13033.0,13308.0,3000.0,0.0,1212.0,466.0,485.0,900.0,0,1fd77960-ee34-11ec-b1e2-00163e114b1c
200000.0,2,2,1,45,-2,-2,-2,-2,-2,-2,1182.0,0.0,198.0,3532.0,0.0,0.0,0.0,198.0,3532.0,0.0,0.0,0.0,1,1fd779e2-ee34-11ec-b1e2-00163e114b1c
300000.0,2,2,2,26,-1,-1,-1,-1,-1,-1,1121.0,699.0,3131.0,5180.0,1780.0,0.0,699.0,3152.0,5180.0,1780.0,0.0,6200.0,1,1fd77a64-ee34-11ec-b1e2-00163e114b1c
80000.0,2,1,2,33,0,0,3,2,0,0,73397.0,82151.0,80296.0,77848.0,76508.0,78396.0,10000.0,0.0,0.0,2788.0,3171.0,3000.0,1,1fd77ae6-ee34-11ec-b1e2-00163e114b1c
20000.0,2,2,2,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1fd77b72-ee34-11ec-b1e2-00163e114b1c
30000.0,2,1,2,43,1,2,2,2,0,0,17775.0,18688.0,21488.0,20847.0,21162.0,21809.0,1500.0,3433.0,0.0,800.0,1000.0,1000.0,0,1fd77c12-ee34-11ec-b1e2-00163e114b1c
160000.0,1,3,1,38,0,0,0,0,0,0,25003.0,23621.0,24994.0,15778.0,9333.0,7083.0,2000.0,5060.0,5000.0,1500.0,0.0,0.0,1,1fd77c94-ee34-11ec-b1e2-00163e114b1c
50000.0,1,2,2,25,1,4,3,2,2,0,53086.0,51981.0,50805.0,51518.0,50713.0,51309.0,0.0,0.0,1800.0,108.0,2400.0,1926.0,1,1fd77d16-ee34-11ec-b1e2-00163e114b1c
10000.0,2,1,2,26,0,-1,-1,0,0,0,9459.0,231.0,3364.0,6129.0,9009.0,9188.0,231.0,5000.0,3000.0,3000.0,329.0,340.0,1,1fd77d98-ee34-11ec-b1e2-00163e114b1c
310000.0,1,1,2,28,0,0,0,0,0,0,272588.0,169978.0,156699.0,131276.0,118837.0,119402.0,9978.0,6699.0,11276.0,9695.0,19402.0,6270.0,0,1fd77e24-ee34-11ec-b1e2-00163e114b1c
30000.0,2,2,1,49,2,0,0,0,2,2,23778.0,24507.0,25892.0,27366.0,26798.0,28321.0,1415.0,1800.0,2200.0,0.0,2500.0,0.0,1,1fd77ea6-ee34-11ec-b1e2-00163e114b1c
60000.0,2,1,2,29,0,0,0,0,0,0,23304.0,20517.0,20261.0,22832.0,24234.0,24928.0,3000.0,3000.0,3000.0,2000.0,2000.0,2000.0,1,1fd77f28-ee34-11ec-b1e2-00163e114b1c
50000.0,2,3,1,54,0,0,0,0,0,0,42326.0,43815.0,45156.0,46206.0,46968.0,47876.0,2200.0,2050.0,2100.0,1828.0,1815.0,3400.0,1,1fd77fb4-ee34-11ec-b1e2-00163e114b1c
150000.0,1,1,2,32,0,-1,-1,-1,-1,-2,46272.0,1079.0,0.0,41147.0,-3.0,-3.0,1082.0,0.0,41147.0,0.0,0.0,0.0,1,1fd78036-ee34-11ec-b1e2-00163e114b1c
210000.0,2,2,1,33,0,0,0,0,0,0,206409.0,198390.0,200035.0,96882.0,99087.0,101427.0,8546.0,7542.0,11538.0,3735.0,4129.0,2821.0,1,1fd780c2-ee34-11ec-b1e2-00163e114b1c
280000.0,2,1,1,44,0,0,0,0,0,0,235635.0,197003.0,198808.0,187425.0,177340.0,180506.0,7665.0,6497.0,5555.0,5027.0,5065.0,5361.0,1,1fd78144-ee34-11ec-b1e2-00163e114b1c
130000.0,2,1,2,27,0,0,0,0,0,0,36487.0,37029.0,35595.0,36200.0,34081.0,31542.0,3000.0,3000.0,3000.0,2000.0,3000.0,3000.0,1,1fd781c6-ee34-11ec-b1e2-00163e114b1c
80000.0,2,3,2,32,0,0,0,0,0,0,77385.0,79038.0,80899.0,79387.0,81593.0,80254.0,2900.0,3200.0,3000.0,3500.0,3100.0,6200.0,1,1fd78248-ee34-11ec-b1e2-00163e114b1c
20000.0,1,2,2,27,0,0,-1,-1,0,0,7320.0,7761.0,631.0,4481.0,6481.0,3465.0,2000.0,631.0,4481.0,2000.0,300.0,3332.0,0,1fd782ca-ee34-11ec-b1e2-00163e114b1c
180000.0,2,2,2,31,0,0,0,0,0,0,176731.0,177490.0,178659.0,138243.0,138023.0,137923.0,6814.0,7756.0,4788.0,5100.0,5500.0,5100.0,1,1fd7834c-ee34-11ec-b1e2-00163e114b1c
150000.0,1,2,1,35,0,0,0,0,0,0,125063.0,118843.0,137751.0,141330.0,146389.0,132617.0,10050.0,30000.0,5000.0,6088.0,5150.0,10000.0,1,1fd783ce-ee34-11ec-b1e2-00163e114b1c
180000.0,2,2,2,24,0,0,0,0,0,-1,54357.0,19435.0,11718.0,5265.0,3950.0,270.0,1260.0,1000.0,105.0,79.0,270.0,0.0,1,1fd7845a-ee34-11ec-b1e2-00163e114b1c
50000.0,2,3,1,55,0,0,0,0,0,2,46731.0,47439.0,41493.0,19129.0,20561.0,20083.0,1810.0,1614.0,700.0,1745.0,0.0,1000.0,1,1fd784dc-ee34-11ec-b1e2-00163e114b1c
200000.0,2,1,2,26,-1,0,0,0,0,0,32938.0,25985.0,19496.0,16104.0,28666.0,18215.0,3000.0,1241.0,5000.0,16831.0,1000.0,1000.0,1,1fd78568-ee34-11ec-b1e2-00163e114b1c
50000.0,1,2,2,45,0,0,0,0,0,0,48406.0,49880.0,47206.0,19189.0,19008.0,19687.0,2286.0,1302.0,678.0,695.0,1000.0,687.0,0,1fd78662-ee34-11ec-b1e2-00163e114b1c
360000.0,2,1,2,25,0,0,0,0,0,0,160411.0,163079.0,166445.0,168301.0,171870.0,175458.0,6200.0,6200.0,4768.0,5000.0,5000.0,5023.0,1,1fd78770-ee34-11ec-b1e2-00163e114b1c
140000.0,2,1,1,45,-1,-1,-1,-1,0,0,2300.0,483.0,487.0,1011.0,524.0,1037.0,483.0,487.0,1011.0,0.0,1000.0,974.0,1,1fd7882e-ee34-11ec-b1e2-00163e114b1c
10000.0,2,2,1,40,1,-1,0,0,0,0,0.0,1912.0,3071.0,4012.0,9882.0,5857.0,1912.0,1200.0,1000.0,1000.0,1000.0,0.0,1,1fd788ba-ee34-11ec-b1e2-00163e114b1c
20000.0,1,1,2,24,2,0,0,0,0,0,17781.0,19388.0,19933.0,17331.0,12822.0,19924.0,2000.0,1300.0,390.0,388.0,10000.0,400.0,0,1fd7893c-ee34-11ec-b1e2-00163e114b1c
150000.0,2,2,1,25,-1,-1,-2,-1,-1,-1,6156.0,0.0,0.0,316.0,316.0,316.0,0.0,0.0,316.0,316.0,316.0,316.0,1,1fd78a40-ee34-11ec-b1e2-00163e114b1c
250000.0,2,1,1,27,0,0,0,0,0,0,85238.0,87797.0,75436.0,58695.0,41211.0,34987.0,20004.0,2893.0,2201.0,1215.0,10040.0,10041.0,1,1fd78b08-ee34-11ec-b1e2-00163e114b1c
300000.0,1,2,1,36,1,2,2,2,2,2,54977.0,56189.0,56663.0,57428.0,58455.0,57556.0,2500.0,1800.0,2100.0,1900.0,0.0,3500.0,0,1fd78c16-ee34-11ec-b1e2-00163e114b1c
50000.0,2,3,1,42,0,0,0,0,0,0,50906.0,48888.0,47037.0,12187.0,9962.0,10015.0,2009.0,1180.0,1000.0,1000.0,348.0,1000.0,1,1fd78cb6-ee34-11ec-b1e2-00163e114b1c
90000.0,1,3,1,35,1,-1,2,2,-1,2,0.0,800.0,400.0,0.0,950.0,400.0,800.0,0.0,0.0,950.0,0.0,0.0,1,1fd78d42-ee34-11ec-b1e2-00163e114b1c
470000.0,2,2,2,30,0,0,0,0,0,0,216031.0,203735.0,181531.0,52119.0,48386.0,35425.0,7513.0,5552.0,1781.0,3021.0,3008.0,3015.0,1,1fd78dce-ee34-11ec-b1e2-00163e114b1c
290000.0,2,2,2,29,-1,0,0,0,0,0,19315.0,30310.0,29312.0,31404.0,31004.0,29124.0,15000.0,2000.0,3000.0,0.0,0.0,4280.0,1,1fd78e50-ee34-11ec-b1e2-00163e114b1c
170000.0,2,1,1,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1fd78ed2-ee34-11ec-b1e2-00163e114b1c
80000.0,2,1,2,25,-1,-1,-2,-2,-2,-2,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1fd78f86-ee34-11ec-b1e2-00163e114b1c
50000.0,2,1,2,23,0,0,0,0,0,2,34422.0,32703.0,22851.0,6699.0,10060.0,7737.0,1544.0,1000.0,0.0,3361.0,0.0,100.0,1,1fd7908a-ee34-11ec-b1e2-00163e114b1c
50000.0,1,2,1,40,0,0,0,0,0,0,50536.0,9853.0,11353.0,12143.0,11753.0,11922.0,1200.0,4000.0,2000.0,2000.0,1000.0,1000.0,1,1fd79134-ee34-11ec-b1e2-00163e114b1c
150000.0,2,3,1,57,-1,-1,-1,-1,-1,-1,5483.0,9136.0,17348.0,6456.0,12256.0,8156.0,9136.0,17348.0,6456.0,12256.0,8156.0,5256.0,1,1fd791c0-ee34-11ec-b1e2-00163e114b1c
100000.0,2,2,1,45,0,0,2,0,0,0,87590.0,103301.0,100818.0,75860.0,77656.0,78274.0,17200.0,247.0,3000.0,3000.0,3000.0,3000.0,0,1fd79242-ee34-11ec-b1e2-00163e114b1c
100000.0,2,2,1,41,-1,2,2,-1,0,0,2427.0,1225.0,935.0,5362.0,4082.0,-75.0,935.0,0.0,5362.0,0.0,0.0,0.0,1,1fd792c4-ee34-11ec-b1e2-00163e114b1c
220000.0,1,1,2,34,-1,-1,-1,-2,-2,-2,17875.0,3431.0,-344.0,-344.0,-601.0,-601.0,3431.0,0.0,0.0,0.0,0.0,0.0,0,1fd79350-ee34-11ec-b1e2-00163e114b1c
200000.0,2,1,2,39,0,0,0,0,0,0,126082.0,127734.0,125205.0,113304.0,114667.0,110138.0,6216.0,4371.0,4037.0,6613.0,4055.0,3575.0,1,1fd793d2-ee34-11ec-b1e2-00163e114b1c
330000.0,1,2,1,39,1,-1,-1,0,0,0,-208.0,208.0,125755.0,128671.0,132598.0,136229.0,416.0,125755.0,5000.0,6000.0,6000.0,10000.0,1,1fd79454-ee34-11ec-b1e2-00163e114b1c
180000.0,2,2,1,34,0,0,0,0,0,0,47517.0,26137.0,18177.0,16866.0,15067.0,7615.0,1526.0,3006.0,5020.0,5000.0,2000.0,935.0,1,1fd794d6-ee34-11ec-b1e2-00163e114b1c
30000.0,1,3,2,58,-1,-1,-1,0,0,0,390.0,390.0,1170.0,780.0,780.0,0.0,390.0,1170.0,0.0,0.0,0.0,0.0,1,1fd79576-ee34-11ec-b1e2-00163e114b1c
230000.0,2,1,2,30,0,0,0,0,0,0,185129.0,185099.0,186698.0,181156.0,129441.0,135383.0,10024.0,8638.0,6500.0,50000.0,8008.0,4789.0,1,1fd7960c-ee34-11ec-b1e2-00163e114b1c
30000.0,2,3,1,60,0,0,0,2,0,0,11575.0,12351.0,13505.0,12677.0,12995.0,13443.0,1600.0,2000.0,0.0,1000.0,1000.0,1000.0,1,1fd79698-ee34-11ec-b1e2-00163e114b1c
280000.0,1,2,2,28,0,0,0,0,0,0,104451.0,105960.0,100542.0,103087.0,103983.0,105638.0,4470.0,4188.0,5000.0,3679.0,3703.0,3652.0,1,1fd7971a-ee34-11ec-b1e2-00163e114b1c
500000.0,1,1,1,39,0,0,0,0,-1,-1,26501.0,21340.0,11003.0,1848.0,1116.0,927.0,1261.0,5901.0,46.0,1121.0,947.0,201323.0,1,1fd797a6-ee34-11ec-b1e2-00163e114b1c
240000.0,1,1,2,41,0,0,0,0,0,0,24171.0,26474.0,28480.0,30247.0,30122.0,27437.0,3759.0,3500.0,3000.0,982.0,3437.0,2044.0,1,1fd79828-ee34-11ec-b1e2-00163e114b1c
10000.0,1,3,2,24,1,2,2,2,2,2,7826.0,8745.0,8440.0,9229.0,8969.0,8819.0,1200.0,0.0,900.0,0.0,2000.0,0.0,1,1fd798aa-ee34-11ec-b1e2-00163e114b1c
110000.0,2,1,2,29,2,2,2,2,2,2,95690.0,105101.0,105676.0,106506.0,103591.0,109276.0,11000.0,3800.0,4000.0,0.0,8800.0,0.0,0,1fd79936-ee34-11ec-b1e2-00163e114b1c
70000.0,1,1,2,27,0,0,0,0,0,0,71201.0,70686.0,70195.0,71005.0,71135.0,69846.0,2691.0,21000.0,2500.0,2800.0,2800.0,2700.0,1,1fd799b8-ee34-11ec-b1e2-00163e114b1c
50000.0,2,2,1,56,0,0,0,0,0,0,50586.0,46993.0,33136.0,34475.0,19666.0,19128.0,2000.0,2000.0,2000.0,1000.0,1259.0,1000.0,1,1fd79a3a-ee34-11ec-b1e2-00163e114b1c
30000.0,2,3,1,37,2,2,2,2,2,2,21368.0,22194.0,18098.0,14542.0,15758.0,13149.0,1500.0,1400.0,0.0,1527.0,0.0,524.0,0,1fd79ac6-ee34-11ec-b1e2-00163e114b1c
80000.0,2,1,1,32,-1,3,2,-1,0,0,4927.0,4693.0,3342.0,4844.0,3728.0,2612.0,0.0,0.0,4844.0,0.0,0.0,0.0,0,1fd79b3e-ee34-11ec-b1e2-00163e114b1c
320000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,10283.0,2488.0,5187.0,11735.0,2280.0,9404.0,2488.0,5209.0,11735.0,2280.0,9404.0,3660.0,1,1fd79bc0-ee34-11ec-b1e2-00163e114b1c
400000.0,2,1,1,36,-1,-1,-1,-1,-1,-1,14421.0,8392.0,13025.0,2816.0,6856.0,11069.0,8911.0,13025.0,2816.0,6856.0,11069.0,6823.0,1,1fd79c42-ee34-11ec-b1e2-00163e114b1c
570000.0,1,1,2,31,0,0,0,0,0,-1,26775.0,28753.0,48474.0,42377.0,41302.0,1666.0,15004.0,25000.0,1302.0,1000.0,1666.0,3778.0,1,1fd79cce-ee34-11ec-b1e2-00163e114b1c
70000.0,1,3,2,32,0,0,0,0,0,0,65460.0,65721.0,45492.0,45482.0,46371.0,47603.0,2352.0,2030.0,1800.0,2000.0,2000.0,2000.0,0,1fd79d50-ee34-11ec-b1e2-00163e114b1c
80000.0,1,1,2,39,0,0,0,0,0,0,49171.0,50376.0,51536.0,52782.0,53781.0,55389.0,2000.0,2000.0,2100.0,2000.0,2500.0,2500.0,0,1fd79dd2-ee34-11ec-b1e2-00163e114b1c
500000.0,1,1,2,33,-1,-1,-1,-2,-1,-1,5379.0,2062.0,10515.0,4158.0,7958.0,-196.0,2065.0,10556.0,4170.0,7963.0,196.0,7083.0,1,1fd79e54-ee34-11ec-b1e2-00163e114b1c
80000.0,2,2,2,23,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1fd79ed6-ee34-11ec-b1e2-00163e114b1c
180000.0,2,1,1,35,-1,-1,-2,-2,-2,-2,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,1,1fd79f58-ee34-11ec-b1e2-00163e114b1c
20000.0,1,2,2,22,0,0,0,0,0,0,19844.0,19929.0,18775.0,13854.0,10718.0,0.0,1369.0,1162.0,524.0,606.0,0.0,0.0,1,1fd79fda-ee34-11ec-b1e2-00163e114b1c
210000.0,2,1,1,34,0,0,0,0,0,0,74261.0,75602.0,76062.0,76287.0,76971.0,77737.0,3500.0,3300.0,3000.0,3000.0,3000.0,3000.0,1,1fd7a0f2-ee34-11ec-b1e2-00163e114b1c
